page,value,x,y
/~nmchenry1/index_maps.html,1572.100098,97,144
/~nmchenry1/index_maps.html,1575.300049,17,438
/~nmchenry1/index_maps.html,1577,741,357
/~nmchenry1/index_maps.html,1581.100098,629,510
/~nmchenry1/index_maps.html,1582.199951,293,227
/~nmchenry1/index_maps.html,1585,707,258
/~nmchenry1/index_maps.html,1585.5,1145,529
/~nmchenry1/index_maps.html,1590.100098,100,148
/~nmchenry1/index_maps.html,1590.300049,16,439
/~nmchenry1/index_maps.html,1594,755,344
/~nmchenry1/index_maps.html,1598.100098,629,508
/~nmchenry1/index_maps.html,1599.199951,467,282
/~nmchenry1/index_maps.html,1602,710,256
/~nmchenry1/index_maps.html,1606.100098,104,153
/~nmchenry1/index_maps.html,1608.300049,14,439
/~nmchenry1/index_maps.html,1610,766,331
/~nmchenry1/index_maps.html,1611.300049,190,139
/~nmchenry1/index_maps.html,1615.199951,531,296
/~nmchenry1/index_maps.html,1617.100098,630,506
/~nmchenry1/index_maps.html,1619.5,1145,531
/~nmchenry1/index_maps.html,1620,711,256
/~nmchenry1/index_maps.html,1623.100098,106,157
/~nmchenry1/index_maps.html,1625.5,1144,531
/~nmchenry1/index_maps.html,1627.300049,191,139
/~nmchenry1/index_maps.html,1628,783,311
/~nmchenry1/index_maps.html,1631.100098,630,505
/~nmchenry1/index_maps.html,1635.199951,739,334
/~nmchenry1/index_maps.html,1636,713,255
/~nmchenry1/index_maps.html,1639.100098,108,160
/~nmchenry1/index_maps.html,1643,794,299
/~nmchenry1/index_maps.html,1643.300049,197,141
/~nmchenry1/index_maps.html,1648.100098,630,503
/~nmchenry1/index_maps.html,1650.199951,873,361
/~nmchenry1/index_maps.html,1652,714,260
/~nmchenry1/index_maps.html,1656.100098,109,162
/~nmchenry1/index_maps.html,1660.300049,215,148
/~nmchenry1/index_maps.html,1661,801,288
/~nmchenry1/index_maps.html,1665.100098,628,498
/~nmchenry1/index_maps.html,1665.199951,982,381
/~nmchenry1/index_maps.html,1673.100098,111,167
/~nmchenry1/index_maps.html,1677,809,278
/~nmchenry1/index_maps.html,1677.300049,257,167
/~nmchenry1/index_maps.html,1681.100098,617,486
/~nmchenry1/index_maps.html,1683.199951,1041,394
/~nmchenry1/index_maps.html,1689.100098,111,169
/~nmchenry1/index_maps.html,1693.300049,310,193
/~nmchenry1/index_maps.html,1694,812,273
/~nmchenry1/index_maps.html,1698.100098,613,483
/~nmchenry1/index_maps.html,1699.199951,1056,398
/~nmchenry1/index_maps.html,1707.100098,113,173
/~nmchenry1/index_maps.html,1710,813,271
/~nmchenry1/index_maps.html,1710.300049,368,224
/~nmchenry1/index_maps.html,1715.100098,610,476
/~nmchenry1/index_maps.html,1716.199951,1057,398
/~nmchenry1/index_maps.html,1722.100098,113,176
/~nmchenry1/index_maps.html,1727.300049,450,260
/~nmchenry1/index_maps.html,1731.100098,605,469
/~nmchenry1/index_maps.html,1732.199951,1056,398
/~nmchenry1/index_maps.html,1740.100098,113,177
/~nmchenry1/index_maps.html,1743.300049,512,288
/~nmchenry1/index_maps.html,1748.100098,601,464
/~nmchenry1/index_maps.html,1748.199951,1055,398
/~nmchenry1/index_maps.html,1755.100098,115,180
/~nmchenry1/index_maps.html,1764.300049,596,326
/~nmchenry1/index_maps.html,1765.100098,598,458
/~nmchenry1/index_maps.html,1767.199951,1053,399
/~nmchenry1/index_maps.html,1773.100098,115,183
/~nmchenry1/index_maps.html,1778.300049,694,374
/~nmchenry1/index_maps.html,1781.100098,596,453
/~nmchenry1/index_maps.html,1782.199951,1052,400
/~nmchenry1/index_maps.html,1789.100098,117,188
/~nmchenry1/index_maps.html,1793.300049,804,423
/~nmchenry1/index_maps.html,1798.100098,592,447
/~nmchenry1/index_maps.html,1800.199951,1047,402
/~nmchenry1/index_maps.html,1806.100098,118,191
/~nmchenry1/index_maps.html,1810.300049,914,467
/~nmchenry1/index_maps.html,1815.100098,586,440
/~nmchenry1/index_maps.html,1815.199951,1037,402
/~nmchenry1/index_maps.html,1823.100098,120,195
/~nmchenry1/index_maps.html,1827.300049,1002,498
/~nmchenry1/index_maps.html,1831.100098,581,432
/~nmchenry1/index_maps.html,1832.199951,1022,402
/~nmchenry1/index_maps.html,1839.100098,121,197
/~nmchenry1/index_maps.html,1845.300049,1063,520
/~nmchenry1/index_maps.html,1848.199951,1003,402
/~nmchenry1/index_maps.html,1849.100098,574,426
/~nmchenry1/index_maps.html,1857.100098,122,198
/~nmchenry1/index_maps.html,1862.300049,1098,535
/~nmchenry1/index_maps.html,1865.100098,568,421
/~nmchenry1/index_maps.html,1866.199951,984,400
/~nmchenry1/index_maps.html,1872.100098,122,201
/~nmchenry1/index_maps.html,1876.300049,1112,540
/~nmchenry1/index_maps.html,1881.100098,558,412
/~nmchenry1/index_maps.html,1883.199951,961,396
/~nmchenry1/index_maps.html,1889.100098,124,205
/~nmchenry1/index_maps.html,1894.300049,1114,541
/~nmchenry1/index_maps.html,1896.300049,493,426
