page,value,x,y
/~nmchenry1/index_tree.html,1852.600098,303,358
/~nmchenry1/index_tree.html,1860.100098,327,321
/~nmchenry1/index_tree.html,1860.699951,302,184
/~nmchenry1/index_tree.html,1866.199951,296,360
/~nmchenry1/index_tree.html,1866.600098,274,142
/~nmchenry1/index_tree.html,1868.300049,345,272
/~nmchenry1/index_tree.html,1877.100098,325,317
/~nmchenry1/index_tree.html,1878.699951,300,181
/~nmchenry1/index_tree.html,1883.600098,277,142
/~nmchenry1/index_tree.html,1885.300049,344,268
/~nmchenry1/index_tree.html,1893.100098,322,315
/~nmchenry1/index_tree.html,1894.699951,299,180
/~nmchenry1/index_tree.html,1900.600098,283,142
/~nmchenry1/index_tree.html,1902.300049,340,264
/~nmchenry1/index_tree.html,1902.600098,303,358
/~nmchenry1/index_tree.html,1911.699951,298,179
/~nmchenry1/index_tree.html,1912.100098,322,314
/~nmchenry1/index_tree.html,1915.600098,289,142
/~nmchenry1/index_tree.html,1918.300049,336,261
/~nmchenry1/index_tree.html,1932.600098,297,145
/~nmchenry1/index_tree.html,1933.199951,296,359
/~nmchenry1/index_tree.html,1936.300049,334,258
/~nmchenry1/index_tree.html,1950.600098,303,147
/~nmchenry1/index_tree.html,1951.300049,333,257
/~nmchenry1/index_tree.html,1966.600098,306,150
/~nmchenry1/index_tree.html,1969.300049,333,256
/~nmchenry1/index_tree.html,1983.600098,307,154
/~nmchenry1/index_tree.html,1986.300049,333,254
/~nmchenry1/index_tree.html,2000.600098,308,158
/~nmchenry1/index_tree.html,2003.300049,333,248
/~nmchenry1/index_tree.html,2012.699951,298,178
/~nmchenry1/index_tree.html,2016.600098,308,161
/~nmchenry1/index_tree.html,2018.300049,333,243
/~nmchenry1/index_tree.html,2027.100098,322,313
/~nmchenry1/index_tree.html,2028.699951,298,176
/~nmchenry1/index_tree.html,2033.600098,308,164
/~nmchenry1/index_tree.html,2035.300049,330,236
/~nmchenry1/index_tree.html,2044.699951,299,174
/~nmchenry1/index_tree.html,2050.600098,306,168
/~nmchenry1/index_tree.html,2051.300049,327,231
/~nmchenry1/index_tree.html,2062.699951,299,173
/~nmchenry1/index_tree.html,2066.600098,304,171
/~nmchenry1/index_tree.html,2068.300049,324,225
/~nmchenry1/index_tree.html,2084.600098,303,173
/~nmchenry1/index_tree.html,2085.300049,322,222
/~nmchenry1/index_tree.html,2101.600098,303,174
/~nmchenry1/index_tree.html,2102.300049,321,216
/~nmchenry1/index_tree.html,2118.300049,317,208
/~nmchenry1/index_tree.html,2120.600098,303,359
/~nmchenry1/index_tree.html,2135.300049,312,195
/~nmchenry1/index_tree.html,2135.600098,302,361
/~nmchenry1/index_tree.html,2151.300049,306,182
/~nmchenry1/index_tree.html,2153.600098,301,363
/~nmchenry1/index_tree.html,2169.300049,302,178
/~nmchenry1/index_tree.html,2169.600098,300,365
/~nmchenry1/index_tree.html,2183.600098,302,174
