page,value,x,y
/~nmchenry1/index_PCP.html,3718,532,228
/~nmchenry1/index_PCP.html,3723,565,401
/~nmchenry1/index_PCP.html,3728,272,214
/~nmchenry1/index_PCP.html,3729,680,297
/~nmchenry1/index_PCP.html,3729,652,91
/~nmchenry1/index_PCP.html,3734,523,240
/~nmchenry1/index_PCP.html,3738,553,399
/~nmchenry1/index_PCP.html,3745,255,219
/~nmchenry1/index_PCP.html,3747,686,299
/~nmchenry1/index_PCP.html,3748,664,93
/~nmchenry1/index_PCP.html,3750,518,249
/~nmchenry1/index_PCP.html,3762,238,226
/~nmchenry1/index_PCP.html,3763,675,95
/~nmchenry1/index_PCP.html,3768,515,252
/~nmchenry1/index_PCP.html,3778,222,232
/~nmchenry1/index_PCP.html,3779,708,302
/~nmchenry1/index_PCP.html,3780,684,97
/~nmchenry1/index_PCP.html,3784,514,253
/~nmchenry1/index_PCP.html,3788,552,399
/~nmchenry1/index_PCP.html,3794,210,236
/~nmchenry1/index_PCP.html,3796,748,302
/~nmchenry1/index_PCP.html,3797,692,99
/~nmchenry1/index_PCP.html,3805,550,401
/~nmchenry1/index_PCP.html,3811,204,238
/~nmchenry1/index_PCP.html,3812,787,299
/~nmchenry1/index_PCP.html,3814,699,101
/~nmchenry1/index_PCP.html,3822,549,403
/~nmchenry1/index_PCP.html,3828,199,240
/~nmchenry1/index_PCP.html,3829,815,296
/~nmchenry1/index_PCP.html,3838,549,409
/~nmchenry1/index_PCP.html,3845,832,295
/~nmchenry1/index_PCP.html,3847,700,102
/~nmchenry1/index_PCP.html,3855,554,411
/~nmchenry1/index_PCP.html,3862,843,294
/~nmchenry1/index_PCP.html,3863,701,102
/~nmchenry1/index_PCP.html,3865,407,126
/~nmchenry1/index_PCP.html,3868,514,252
/~nmchenry1/index_PCP.html,3872,564,411
/~nmchenry1/index_PCP.html,3879,850,294
/~nmchenry1/index_PCP.html,3881,408,128
/~nmchenry1/index_PCP.html,3881,702,103
/~nmchenry1/index_PCP.html,3884,515,250
/~nmchenry1/index_PCP.html,3888,571,411
/~nmchenry1/index_PCP.html,3897,703,103
/~nmchenry1/index_PCP.html,3898,412,132
/~nmchenry1/index_PCP.html,3902,518,248
/~nmchenry1/index_PCP.html,3904,578,410
/~nmchenry1/index_PCP.html,3912,852,294
/~nmchenry1/index_PCP.html,3916,420,134
/~nmchenry1/index_PCP.html,3916,519,246
/~nmchenry1/index_PCP.html,3922,587,410
/~nmchenry1/index_PCP.html,3931,440,139
/~nmchenry1/index_PCP.html,3931,704,105
/~nmchenry1/index_PCP.html,3934,521,244
/~nmchenry1/index_PCP.html,3938,599,410
/~nmchenry1/index_PCP.html,3944,199,239
/~nmchenry1/index_PCP.html,3947,704,107
/~nmchenry1/index_PCP.html,3949,468,144
/~nmchenry1/index_PCP.html,3950,521,242
/~nmchenry1/index_PCP.html,3955,604,410
/~nmchenry1/index_PCP.html,3966,479,145
/~nmchenry1/index_PCP.html,3968,523,239
/~nmchenry1/index_PCP.html,3971,615,410
/~nmchenry1/index_PCP.html,3980,853,294
/~nmchenry1/index_PCP.html,3981,704,115
/~nmchenry1/index_PCP.html,3982,498,147
/~nmchenry1/index_PCP.html,3984,525,238
/~nmchenry1/index_PCP.html,3989,622,411
/~nmchenry1/index_PCP.html,3996,853,293
/~nmchenry1/index_PCP.html,3997,704,123
/~nmchenry1/index_PCP.html,3998,513,149
/~nmchenry1/index_PCP.html,4002,528,233
/~nmchenry1/index_PCP.html,4010,198,239
/~nmchenry1/index_PCP.html,4012,853,292
/~nmchenry1/index_PCP.html,4014,704,135
/~nmchenry1/index_PCP.html,4015,527,152
/~nmchenry1/index_PCP.html,4018,532,228
/~nmchenry1/index_PCP.html,4027,196,239
/~nmchenry1/index_PCP.html,4028,854,287
/~nmchenry1/index_PCP.html,4030,704,143
/~nmchenry1/index_PCP.html,4031,534,153
/~nmchenry1/index_PCP.html,4034,538,222
/~nmchenry1/index_PCP.html,4044,195,239
/~nmchenry1/index_PCP.html,4047,701,152
/~nmchenry1/index_PCP.html,4049,543,156
/~nmchenry1/index_PCP.html,4050,546,212
/~nmchenry1/index_PCP.html,4062,193,239
/~nmchenry1/index_PCP.html,4064,855,282
/~nmchenry1/index_PCP.html,4064,698,161
/~nmchenry1/index_PCP.html,4065,547,157
/~nmchenry1/index_PCP.html,4068,556,201
/~nmchenry1/index_PCP.html,4079,855,275
/~nmchenry1/index_PCP.html,4080,695,167
/~nmchenry1/index_PCP.html,4082,548,157
/~nmchenry1/index_PCP.html,4084,562,195
/~nmchenry1/index_PCP.html,4088,623,411
/~nmchenry1/index_PCP.html,4096,855,265
/~nmchenry1/index_PCP.html,4097,690,171
/~nmchenry1/index_PCP.html,4100,555,160
/~nmchenry1/index_PCP.html,4102,578,181
/~nmchenry1/index_PCP.html,4110,192,239
/~nmchenry1/index_PCP.html,4112,852,252
/~nmchenry1/index_PCP.html,4115,570,166
/~nmchenry1/index_PCP.html,4118,598,169
/~nmchenry1/index_PCP.html,4121,624,411
/~nmchenry1/index_PCP.html,4128,845,236
/~nmchenry1/index_PCP.html,4129,685,175
/~nmchenry1/index_PCP.html,4132,581,171
/~nmchenry1/index_PCP.html,4134,612,160
/~nmchenry1/index_PCP.html,4146,836,220
/~nmchenry1/index_PCP.html,4147,678,179
/~nmchenry1/index_PCP.html,4148,601,179
/~nmchenry1/index_PCP.html,4150,620,155
/~nmchenry1/index_PCP.html,4162,828,211
/~nmchenry1/index_PCP.html,4163,669,183
/~nmchenry1/index_PCP.html,4165,614,184
/~nmchenry1/index_PCP.html,4168,625,152
/~nmchenry1/index_PCP.html,4179,818,204
/~nmchenry1/index_PCP.html,4179,191,238
/~nmchenry1/index_PCP.html,4181,620,187
/~nmchenry1/index_PCP.html,4181,659,186
/~nmchenry1/index_PCP.html,4197,645,189
/~nmchenry1/index_PCP.html,4198,621,187
/~nmchenry1/index_PCP.html,4211,191,235
/~nmchenry1/index_PCP.html,4212,807,199
/~nmchenry1/index_PCP.html,4213,634,191
/~nmchenry1/index_PCP.html,4215,626,191
/~nmchenry1/index_PCP.html,4227,191,234
/~nmchenry1/index_PCP.html,4229,795,196
/~nmchenry1/index_PCP.html,4230,624,194
/~nmchenry1/index_PCP.html,4232,634,196
/~nmchenry1/index_PCP.html,4246,782,196
/~nmchenry1/index_PCP.html,4248,638,201
/~nmchenry1/index_PCP.html,4248,616,195
/~nmchenry1/index_PCP.html,4262,770,198
/~nmchenry1/index_PCP.html,4265,643,207
/~nmchenry1/index_PCP.html,4277,191,233
/~nmchenry1/index_PCP.html,4279,759,201
/~nmchenry1/index_PCP.html,4281,611,196
/~nmchenry1/index_PCP.html,4295,749,205
/~nmchenry1/index_PCP.html,4296,608,197
/~nmchenry1/index_PCP.html,4312,740,209
/~nmchenry1/index_PCP.html,4312,191,232
/~nmchenry1/index_PCP.html,4314,604,198
/~nmchenry1/index_PCP.html,4328,191,230
/~nmchenry1/index_PCP.html,4332,600,198
/~nmchenry1/index_PCP.html,4346,733,212
/~nmchenry1/index_PCP.html,4347,596,199
/~nmchenry1/index_PCP.html,4352,629,150
/~nmchenry1/index_PCP.html,4363,730,214
/~nmchenry1/index_PCP.html,4363,592,200
/~nmchenry1/index_PCP.html,4368,642,147
/~nmchenry1/index_PCP.html,4379,728,215
/~nmchenry1/index_PCP.html,4379,588,201
/~nmchenry1/index_PCP.html,4384,657,142
/~nmchenry1/index_PCP.html,4395,190,230
/~nmchenry1/index_PCP.html,4396,728,216
/~nmchenry1/index_PCP.html,4400,673,139
/~nmchenry1/index_PCP.html,4411,189,232
/~nmchenry1/index_PCP.html,4412,728,217
/~nmchenry1/index_PCP.html,4414,586,202
/~nmchenry1/index_PCP.html,4418,690,134
/~nmchenry1/index_PCP.html,4430,188,234
/~nmchenry1/index_PCP.html,4430,584,202
/~nmchenry1/index_PCP.html,4434,708,130
/~nmchenry1/index_PCP.html,4445,187,235
/~nmchenry1/index_PCP.html,4446,728,218
/~nmchenry1/index_PCP.html,4447,582,202
/~nmchenry1/index_PCP.html,4450,725,128
/~nmchenry1/index_PCP.html,4461,728,219
/~nmchenry1/index_PCP.html,4461,184,239
/~nmchenry1/index_PCP.html,4463,581,203
