page,value,x,y
/~nmchenry1/index_maps.html,3772,956,474
/~nmchenry1/index_maps.html,3774,622,359
/~nmchenry1/index_maps.html,3779,670,369
/~nmchenry1/index_maps.html,3788,954,475
/~nmchenry1/index_maps.html,3796,670,367
/~nmchenry1/index_maps.html,3806,951,478
/~nmchenry1/index_maps.html,3813,669,367
/~nmchenry1/index_maps.html,3822,948,479
/~nmchenry1/index_maps.html,3823,620,359
/~nmchenry1/index_maps.html,3829,668,365
/~nmchenry1/index_maps.html,3832,876,348
/~nmchenry1/index_maps.html,3839,946,480
/~nmchenry1/index_maps.html,3841,619,359
/~nmchenry1/index_maps.html,3847,666,362
/~nmchenry1/index_maps.html,3849,873,348
/~nmchenry1/index_maps.html,3855,941,483
/~nmchenry1/index_maps.html,3858,618,359
/~nmchenry1/index_maps.html,3863,664,359
/~nmchenry1/index_maps.html,3866,865,345
/~nmchenry1/index_maps.html,3872,936,486
/~nmchenry1/index_maps.html,3880,660,352
/~nmchenry1/index_maps.html,3883,856,340
/~nmchenry1/index_maps.html,3889,930,489
/~nmchenry1/index_maps.html,3898,856,259
/~nmchenry1/index_maps.html,3899,843,330
/~nmchenry1/index_maps.html,3905,927,490
/~nmchenry1/index_maps.html,3913,655,347
/~nmchenry1/index_maps.html,3914,850,259
/~nmchenry1/index_maps.html,3917,825,312
/~nmchenry1/index_maps.html,3922,925,491
/~nmchenry1/index_maps.html,3924,617,359
/~nmchenry1/index_maps.html,3930,651,341
/~nmchenry1/index_maps.html,3930,842,255
/~nmchenry1/index_maps.html,3933,803,289
/~nmchenry1/index_maps.html,3939,923,492
/~nmchenry1/index_maps.html,3945,648,337
/~nmchenry1/index_maps.html,3946,831,253
/~nmchenry1/index_maps.html,3950,786,271
/~nmchenry1/index_maps.html,3955,923,493
/~nmchenry1/index_maps.html,3958,616,358
/~nmchenry1/index_maps.html,3963,646,333
/~nmchenry1/index_maps.html,3964,820,250
/~nmchenry1/index_maps.html,3967,769,252
/~nmchenry1/index_maps.html,3980,644,332
/~nmchenry1/index_maps.html,3983,756,237
/~nmchenry1/index_maps.html,3990,615,358
/~nmchenry1/index_maps.html,3996,644,331
/~nmchenry1/index_maps.html,3998,809,249
/~nmchenry1/index_maps.html,3999,745,224
/~nmchenry1/index_maps.html,4014,803,247
/~nmchenry1/index_maps.html,4016,739,217
/~nmchenry1/index_maps.html,4023,613,358
/~nmchenry1/index_maps.html,4032,797,247
/~nmchenry1/index_maps.html,4033,734,211
/~nmchenry1/index_maps.html,4041,610,357
/~nmchenry1/index_maps.html,4046,796,247
